Name,ShowTempAttackEffect,TID,TrackTarget,EvaluateTargetConstantly,OnlyUseInSpecialSituation,Facing,RotationSpeed,Type,ShowCastingBar,Animation,SelfCastAnimation,CooldownMs,StartCooldownMs,ChargeCount,IsConsumable,PreSlowdown,Slowdown,PostSlowdown,PreSlowdownTimeMs,SlowdownTimeMs,PostSlowdownTimeMs,Damage,Healing,AttackTimeMs,DamageTimeMs,PostAttackTimeMs,MinipushbackDistance,MinipushbackSpeed,AttackRange,AttackRangeExtra,AttackRange2,AttackRange3,ChargeSpeed,ChargeDamageRadiusAdd,InterruptCharge,ChargeThroughWalls,Carry,StunSelfDurationMs,AreaEffect,ExtraSummonForFirstCombo,SummonedCharacter,SummonedCount,SummonedMaxCount,SummonRandomRange,SummonedCharacter2,SummonedCount2,SummonedMaxCount2,SummonRandomRange2,SummonedCharacter3,SummonedCount3,SummonedMaxCount3,SummonRandomRange3,Projectile,ProjectileCount,ChanneledAttackCount,TimeBetweenChanneledAttacksMs,ChanneledAttackSecond,ChanneledAttackThird,ChanneledAttackFourth,ChanneledAttackFifth,ChanneledAttackSixth,ChanneledAttackSeventh,ChanneledAttackEight,ExecuteAsChanneledAttackOnlyIfEnemiesInRange,ExecuteAsChanneledAttackOnlyIfSummonPossible,InterruptChanneledSkillWhenTargetInRangeForNextChanneledSkill,AttackAngle,UseMultiLineWarningArea,RandomAttackAngle,RandomAttackRange,MinAttackRange,Targeting,TargetingMinimumDistance,PushbackDistance,PushbackSpeed,PushbackGravity,PushbackOffsetRotation,StunDurationMs,StunDurationMsStrong,StunDurationMsBoss,ChanceToStunStrong,ChanceToStunBoss,IsBigAttack,BotShouldDodge,LinkedSkill,IncreasingComboSkill,HitsToCombo,UseComboAfterDamage,InstantSkillAfterUse,InstantSkillOnlyIfTargetsHit,InstantSkillBuffPerTargetsHit,ImmuneDuringSkill,AreaDamageMelee,PoisonSpreadRadius,ExtraAreaEffectDamage,IncreasingComboAttackSpeedBuffPermille,SummonMaxRangeTilesFromSpawn,UseAttackDuringChargeOrJump,IsAttackDuringChargeOrJumpRandomAttack,JumpAndTeleportMinDistTiles,JumpAndTeleportMaxDistTiles,VaultAggro,ChargeTickRateMs,UpdateVisualRotationDuringChanneling,FlipVisualRotationDuringJump,IsWormTeleport,ChargeDamageAreaOffsetTiles,IncreasingComboDecreaseTimerFull,JumpCurve,IncreasingComboDecreaseTimer,EscapeStun,BuffType,BuffValue,BuffValue2,BuffValue3,BuffTimeMs,IgnoreOtherSkillsDuringBuff,DamageIncreasePercentFromBehind,BuffTarget,StartAttackEffect1,StartAttackEffect2,StartAttackEffect3,StartAttackEffect4,DamageEffect,LoopingEffect,SpecialEffect,DestinationEffect,BuffEndEffect,DeathEffectForWeakEnemy,AttackEffectOffset,AttackEffectSideOffset,TargetHitEffect,ShieldedHitEffect,SequencedAttackAnim,StartCooldownOnZero,HealingBuffPercentBelow20,SkillOffset,SkillOffsetRotation,InheritHealthOnTransform,CooldownReductionMsOnHit,CanUseWhileMounted,RotationMultiplier,SelfMinipushbackDistance,SelfMinipushbackSpeed,SelfMinipushbackRotationOffset,WaitForSummonsToDie,SpeedBuffPermille,ForcePlayEachChanneledAttackAsASeparateAnimation,DashTowardsClosestEnemy,RicochetCharge,SlowdownChargePercent
ChaosBerserkerAxeThrow,,,TRUE,,,,,Attack,,Skill 3,,1500,,,,10000,10000,10000,,,,640,,2166,600,,,,1200,,,,,,,,,,,,,,,,,,,,,,,,ChaosBerserkerAxeProj,1,12,350,,,,,,,,,,,,,,,,RandomTarget,,,,,,2000,,,,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,fx/effect/ps_berserker_axe_throw_start_01,,,,,,,,,,,,,,,,,,,,,,,,,,,200,TRUE,,,
ChaosBerserkerRapidFire,,,,,,,,Attack,,Skill 1,,6000,,,,10000,10000,10000,,,,120,,1000,1000,950,15,420,600,,,,,,,,,,,,,,,,,,,,,,,,ChaosBerserkerArrow,7,10,150,,,,,,,,,,,120,,,,,RandomTargetPickOnce,,,,,,,,,,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,,fx/effect/berserker_skl01_hit,,,,,,,,,,,,,,,200,,,,
ChaosBerserkerSpin,,,,,,180,125,Charge,,Skill 4,,12000,,,,10000,10000,10000,,,,50,,1000,1000,1600,15,420,2000,,,,400,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fx/effect/berserker_skl01_hit,,,,,,,,,,,,,,,200,,,,
ChaosBerserkerAxeThrow2,,,,,,,,Attack,,Skill 3,,4000,,,,10000,10000,10000,,,,640,,2166,600,,,,1200,,,,,,,,,,,,,,,,,,,,,,,,ChaosBerserkerAxeProj,3,,,,,,,,,,,,,25,,,,,RandomTarget,,,,,,2000,,,,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fx/effect/ps_berserker_axe_throw_start_01,,,,,,,,,,,,,,,,,,,,,,,,,,,200,,,,
ChaosBlowerWeapon,,,TRUE,,,,,Attack,,Skill 1,,2000,,,,10000,10000,10000,,,,26,,1500,700,500,,,700,,,,,,,,,,,,,,,,,,,,,,,,BeetleStrongBlowerProj,5,,,,,,,,,,,,,35,,,,,,,400,600,10,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,1000,,,,
ChaosBlowerAggro,,,,,,135,,Aggro,TRUE,Skill 1,,8000,,,,10000,10000,10000,,,,,,2500,2500,,,,1600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fx/effect/beetle_buffer_buff,,,,,,,,,,TRUE,,,,,,,,,,,,200,,,,
ChaosBlowerBlow2,,,TRUE,,,,,Attack,,Skill 1,,,10000,,,10000,10000,10000,,,,26,,1500,700,500,,,1400,,,,,,,,,,,,,,,,,,,,,,,,BeetleBossMediumArrowChannel,36,6,83,,,,,,,,,,,360,,,,,,,400,600,10,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,
ChaosBlowerReposition,,,,,Retreat,,,Charge,,Skill 3,,3000,,,,,,,,,,,,,,,,,233,,,,350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RandomTarget,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ChaosDasherWeapon,,,TRUE,,,,,Attack,,Skill 1,,,,,,10000,10000,10000,,,,100,,1100,200,,15,420,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fx/effect/hit_generic,,,,,,,,,,1000,,,,,-200,,,,
ChaosDasherDash,,,,,,,,Charge,,Skill 1,,8000,,,,10000,10000,10000,,,,240,,900,900,200,,,1200,,,,1200,25,,,,,,,,,,,,,,,,,,,,,5,,ChaosDasherDash2,ChaosDasherDash2,ChaosDasherDash2,ChaosDasherDash2,,,,,,,,,,,,RandomTargetPickOnce,,130,700,,,800,,,,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,fx/effect/ps_beetle_dasher_roll_atk_chaos_01,,,,fx/effect/ps_brutal_dasher_trail_chaos_01,,,,,,,,fx/effect/hit_generic,,,TRUE,,,,,,,,,,,,500,,,,
ChaosDasherDash2,,,,,,,,Charge,,Skill 1,,,,,,10000,10000,10000,,,,240,,900,900,200,,,1200,,,,1200,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RandomTargetPickOnce,,130,700,,,800,,,,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,fx/effect/ps_beetle_dasher_roll_atk_chaos_01,,,,fx/effect/ps_brutal_dasher_trail_chaos_01,,,,,,,,fx/effect/hit_generic,,,TRUE,,,,,,,,,,,,500,,,,
ChaosJumpshotterPiercingWeapon,,,TRUE,,,,,Attack,,Skill 1,,,,,,10000,10000,10000,,,,160,,1000,300,,15,420,725,,,,,,,,,,,,,,,,,,,,,,,,JumperLargeProjectile,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fx/effect/dragonling_jumper_hit,,,,,,,,,,,,,,,,,,,
ChaosJumpshotterMultiSpearThrow,,,,,,,,Attack,,Skill 1,,2000,,,,10000,10000,10000,,,,160,,800,800,,15,420,725,,,,,,,,,,,,,,,,,,,,,,,,JumperLargeProjectile,4,,,,,,,,,,,,,30,,,,,,,,,,,,,,,,TRUE,TRUE,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fx/effect/dragonling_jumper_hit,,,,,,,,,,,,,,,,,,,
ChaosJumpshotterReposition,,,,,Retreat,,,Charge,,Skill 3,,3999,,,,10000,10000,10000,,,,,,,,,,,100,100,,,420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RandomTarget,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ChaosJumpshotterJump,,,,,Retreat,,,Jump,,Skill 1,,3000,,,,10000,10000,10000,,,,,,950,300,450,120,800,725,-150,,,600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200,700,,,700,,,,,,,,,,,ChaosJumpshotterMultiSpearThrow,,,,,,,,,,,4,,,,,TRUE,,,,2,,,,,,,,,,,,,,,,,fx/effect/dragonling_jumper_skill_01,,,,,,fx/effect/dragonling_jumper_hit,,,,,,,,,,,,,,,,,,,
Event_BM_Weapon,,,,TRUE,,,,Attack,,Skill 1,,,,,,80,80,80,,,,9999,,500,150,,40,320,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75,,,,,,,,,,,,,,,,,,,,3,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,fx/effect/baseballbat_prj_slash_a,fx/effect/baseballbat_prj_slash_b,fx/effect/baseballbat_prj_slash_a,fx/effect/baseballbat_prj_slash_b,,,,,,,60,,fx/effect/ps_monsterslugger_hit_01,,TRUE,,,,,,,,,,,,,-250,,,,
Event_BM_Jump,,,,,,,,Jump,,Skill 5,,5000,,,,10000,10000,10000,,,,9999,,500,,,,,,,,,1000,110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fmod_studio_sounds/gadgets/jump_skill_start,,,,,,fx/effect/dragonling_jumper_skill_01,,,,,,,,,,,,,,,,,,,,,,,,,
Event_BM_Shield,,,,,,,,Buff,,Skill 11,,10000,,,,,,,,,,,,250,,,40,320,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Shield2,99999,,,1500,,,1,,,,,,fx/effect/ps_vest_loop_01,,,,,,,,,,,,,,,,,,,,,,,,,,
Event_BM_Jump_Land,,,,,,,,Attack,,Skill 1,,,,,,,,,,,,9999,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fx/effect/ps_jump_skill_bomb_impact_01,,,,,,,,,,,,,,,,,,,
Event_SR_SprayClose,,,,,,,,Attack,,Skill 6,,5000,,,,10000,10000,10000,,,,400,,250,,,,,200,,,,,,,,,,,,,,,,,,,,,,,,Event_SR_BulletClose,1,,,,,,,,,,,,,,,,,,NoTarget,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Vulnerable,100,,,2000,,,,fx/effect/ps_blooddagger_02,,,,,fx/effect/ps_blooddagger_bleed_01,,,,,,,fx/effect/ps_blooddagger_hit_01,,,,,,,,,,,,,,,,,,,
Event_SR_SprayMid,,,,,,,,Attack,,Skill 6,,5000,,,,10000,10000,10000,,,,400,,250,,,,,400,,,,,,,,,,,,,,,,,,,,,,,,Event_SR_BulletMid,1,,,,,,,,,,,,,,,,,,NoTarget,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Vulnerable,100,,,2000,,,,fx/effect/ps_blooddagger_02,,,,,fx/effect/ps_blooddagger_bleed_01,,,,,,,fx/effect/ps_blooddagger_hit_01,,,,,,,,,,,,,,,,,,,
Event_SR_SprayFar,,,,,,,,Attack,,Skill 6,,5000,,,,10000,10000,10000,,,,400,,250,,,,,600,,,,,,,,,,,,,,,,,,,,,,,,Event_SR_BulletFar,1,,,,,,,,,,,,,,,,,,NoTarget,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Vulnerable,100,,,2000,,,,fx/effect/ps_blooddagger_02,,,,,fx/effect/ps_blooddagger_bleed_01,,,,,,,fx/effect/ps_blooddagger_hit_01,,,,,,,,,,,,,,,,,,,
Event_SR_Weapon,,,,,,,,Attack,,Skill 1,,,,,,120,120,120,,,,100,,1000,100,,,,400,,,,,,,,,,,,,,,,,,,,,,,,Event_SR_BulletWeapon,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fx/effect/ps_cpu_death_trail_01 ,,,,,,,,,,200,,fx/effect/ps_cpu_hit_01,,,,,,,,,,,,,,,,,,,
Event_Zoo_Summon1,,,,,,,,Summon,,Skill 2,,2500,,6,,200,200,200,,,,,,200,100,,,,250,,,,,,,,,,,,Event_Zoo_Pet1,1,999,,,,,,,,,,Event_Zoo_Bullet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200,,,,,TRUE,,,,,,,,,,,,250,,,,
Event_Zoo_Heal,,,,,,,,AoeHeal,,Skill 9,,10000,,,,,,,,,,,500,250,,,,,400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fx/effect/ps_water_balloon_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Event_Zoo_Rage,,,,,,,,Buff,,Skill 1,,20000,,,,,,,,,,,,250,,,,,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Event_Zoo_Rage_Heal,,,,,,,,,,,,,,,,,,,,,,,AttackSpeed,1000,,,4000,,,1,,,,,,fx/effect/ps_turbo_pills_01,,,,,,,,,,,,,,,,,,,,,,,,,,
Event_Zoo_Summon2,,,,,,,,Summon,,Skill 2,,2500,,6,,200,200,200,,,,,,200,100,,,,250,,,,,,,,,,,,Event_Zoo_Pet2,1,999,,,,,,,,,,Event_Zoo_Bullet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200,,,,,TRUE,,,,,,,,,,,,250,,,,
Event_Zoo_PetWeapon,,,,,,,,Attack,,Skill 1,,,,,,10000,10000,10000,,,,100,,800,300,,,,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,
Event_Zoo_Shield,,,,,,,,Buff,,Skill 11,,20000,,,,,,,,,,,,250,,,40,320,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Shield2,99999,,,2000,,,1,,,,,,fx/effect/ps_vest_loop_01,,,,,,,,,,,,,,,,,,,,,,,,,,
Event_Zoo_PetWeaponRanged,,,TRUE,,,,,Attack,,Skill 1,,,,,,10000,10000,10000,,,,150,,1000,300,,,,500,,,,,,,,,,,,,,,,,,,,,,,,Event_Zoo_Bullet2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200,,,,,,,,,,,,,,,,,,,,,
Event_Zoo_Summon3,,,,,,,,Summon,,Skill 2,,30000,,,,200,200,200,,,,,,500,100,,,,250,,,,,,,,,,,,Event_Zoo_Pet3,1,999,,,,,,,,,,Event_Zoo_Bullet4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200,,,,,TRUE,,,,,,,,,,,,250,,,,
Event_Zoo_Summon4,,,,,,,,Summon,,Skill 2,,30000,,,,200,200,200,,,,,,500,100,,,,250,,,,,,,,,,,,Event_Zoo_Pet4,1,999,,,,,,,,,,Event_Zoo_Bullet4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200,,,,,TRUE,,,,,,,,,,,,250,,,,
Event_Zoo_PetWeaponRanged2,,,TRUE,,,,,Attack,,Skill 1,,,,,,10000,10000,10000,,,,150,,1000,300,,,,500,,,,,,,,,,,,,,,,,,,,,,,,Event_Zoo_Bullet3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200,,,,,,,,,,,,,,,,,,,,,
Event_Zoo_PetWeapon2,,,,,,,,Attack,,Skill 1,,,,,,10000,10000,10000,,,,500,,800,300,,,,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,
Event_Zoo_Rage_Heal,,,,,,,,Buff,,Skill 3,,,,,,,,,,,,,,,,,,,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hot,250,50,,4200,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Event_Dodge_Weapon,,,TRUE,,,,,Attack,,Skill 1,,,,,,150,400,,,200,1600,1500,,1600,400,,,,1000,,,,,,,,,,,,,,,,,,,,,,,,Event_Dodge_Weapon_Bullet,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fx/effect/ps_electric_gloves_gather_mega_01,,,,fx/effect/electro_gloves_atk,,,,,,60,,,,,,,,,,,,,,,,,,,,,
candypunk_emoji_epic_01,,,,,,,,Emote,,Candy Punk Epic 01,,1000,,,,10000,10000,10000,,,,,,999999,999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
candypunk_emoji_epic_02,,,,,,,,Emote,,Candy Punk Epic 02,,1000,,,,10000,10000,10000,,,,,,999999,999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dragonwear_emoji_basic_01,,,,,,,,Emote,,,,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fx/effect/emoji_dragonwear_awesome,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,
dragonwear_emoji_basic_02,,,,,,,,Emote,,,,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fx/effect/emoji_dragonwear_embarassed,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,
dragonwear_emoji_basic_03,,,,,,,,Emote,,,,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fx/effect/emoji_dragonwear_ride,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,
dragonwear_emoji_basic_04,,,,,,,,Emote,,,,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fx/effect/emoji_dragonwear_yawn,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,
dragonwear_emoji_epic_01,,,,,,,,Emote,,,,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fx/effect/emoji_dragonwear_aloha,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,
dragonwear_emoji_epic_02,,,,,,,,Emote,,,,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fx/effect/emoji_dragonwear_smile,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,
dragonwear_emoji_epic_03,,,,,,,,Emote,,,,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fx/effect/emoji_dragonwear_fire,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,
dragonwear_emoji_epic_04,,,,,,,,Emote,,,,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fx/effect/emoji_dragonwear_sneaky,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,
eldritchhorror_emoji_basic_01,,,,,,,,Emote,,,,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fx/effect/emoji_eldrichhorror_stunned,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,
eldritchhorror_emoji_basic_02,,,,,,,,Emote,,,,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fx/effect/emoji_eldrichhorror_cool,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,
eldritchhorror_emoji_basic_03,,,,,,,,Emote,,,,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fx/effect/emoji_eldrichhorror_heart,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,
eldritchhorror_emoji_basic_04,,,,,,,,Emote,,,,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fx/effect/emoji_eldrichhorror_angry,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,
eldritchhorror_emoji_epic_01,,,,,,,,Emote,,,,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fx/effect/emoji_eldrichhorror_clap,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,
eldritchhorror_emoji_epic_02,,,,,,,,Emote,,,,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fx/effect/emoji_medieval_omg,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,
eldritchhorror_emoji_epic_03,,,,,,,,Emote,,,,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fx/effect/emoji_eldrichhorror_love,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,
elemedieval_emoji_epic_01,,,,,,,,Emote,,,,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fx/effect/emoji_medieval_rage,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,
elemedieval_emoji_epic_02,,,,,,,,Emote,,,,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fx/effect/emoji_medieval_omg,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,
elemedieval_emoji_epic_03,,,,,,,,Emote,,,,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fx/effect/emoji_medieval_like,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,
modernyokai_emoji_basic_01,,,,,,,,Emote,,,,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fx/effect/emoji_modernyokai_pat,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,
