Name,OrderNumber,EliteResource1,EliteResourceMinDrop1,EliteResourceMaxDrop1,EliteResource2,EliteResourceMinDrop2,EliteResourceMaxDrop2,TID,TID2,Building,EventType,MocoEvent,EventTID,GraphicsAsset,AnimationSet,IconAsset,CharacterType,LootZ,Health,MovementSpeed,AggroRadius,ChainAggroRadius,HasDungeonDeAggro,AlertTimeMs,DeathTimeMs,DespawnTimeMs,TurnToMonsterTimeMs,ConsumeOtherMonsterTimeMs,MonsterCelebrateTimeMs,AmbushFromGroundTimeMs,SpawnTimeMs,StunPreTimeMs,StunRecoveryTimeMs,Behavior,Weapon,Gear1,Gear2,Gear3,Gear4,Gear1Stage2,Gear2Stage2,Gear3Stage2,Gear4Stage2,Gear1Stage3,Gear2Stage3,Gear3Stage3,Gear4Stage3,Stage2HealthPercent,Stage3HealthPercent,DeathSkill,EatsFood,CollisionRadius,CollisionRadiusAgainstAttacks,Scale,UiScale,FitToBoxScale,MovementAnimationSpeed,HealthBarZOffset,HealthBarScale,HealthBarFollowBone,SpawnEffect,DespawnEffect,TurnToMonsterEffect,PushBackDeathEffectLong,PushBackDeathEffectShort,DeathEffect,DeathEffect2,HitEffect,PortalSpawnEffect,EffectZ,LoopingEffect,EliteLoopingEffect,LoopingEffectOffset,LootProfile,UseColorMod,RedAdd,GreenAdd,BlueAdd,RedMul,GreenMul,BlueMul,TurnToCharacter,TurnToCharacterChancePermille,ShouldInheritHealthOnTurnToCharacter,DynamicEnemySpawningAmount,ProtectTimeSec,ReleaseSpawnPointSeconds,BotVisibilityBoost,ExpireTimeMs,JumpGravity,BlockForQuest,ImmuneToStun,DynamicHealth,SpeechBubbleOpenEffect,SpeechBubbleCloseEffect,Level,RotationSpeed,CanMoveWhenRotating,StaticRotationAllowed,LootDelayMs,ForceShowOnMap,IsChaosMonster,ForcedTarget
CatBossTurretMinion,1,,,,,,,TID_SHOOTING_PLANT_ELITE,,,,,,sc3d/pf_cat_turret,,,Strong,50,3188,,350,,,,,,,,,1000,1000,300,300,Default,CatBossTurretMinionWeapon,,,,,,,,,,,,,,,,,28,60,150,150,140,,12,100,turret_s,,,,,,fx/effect/ps_cat_boss_turret_m_death_01,fmod_studio_sounds/characters/cat_turret/enemy_cat_turret_death,fmod_studio_sounds/characters/cat_turret/enemy_cat_turret_hit,,50,,fx/effect/ps_champion_aura_01,,StrongLarge,,,,,,,,,,,,,,,,45,,,,,,1,70,,TRUE,,,,
CatBossMegarobot,218,,,,,,,TID_CAT_BOSS_MEGAROBOT,,,,,,sc3d/pf_cat_bossmegarobot,,,Boss,100,25500,350,350,300,,600,1800,,,,3000,1100,1100,300,300,Default,CatBossMegarobotWeapon,,,,,,,,,,,,,,,,,28,60,150,130,160,120,26,100,healthbar_s,fx/effect/teleport,,,,,,,fmod_studio_sounds/characters/beetle_boss_poison_puddle/enemy_beetle_boss_poison_puddle_hit_soft,,50,,fx/effect/ps_champion_aura_big_01,,BossDungeon,,,,,,,,,,,,,,,,30,,,,,,1,,,,1650,,,
CatBossMegarobotOpen,218,,,,,,,TID_CAT_BOSS_MEGAROBOT_OPEN,,,,,,sc3d/pf_cat_bossmegarobot,,,Boss,100,25500,350,350,300,,600,1800,,,,3000,1100,1100,300,300,Default,CatBossMegarobotWeapon,,,,,,,,,,,,,,,,,28,60,150,130,160,120,26,100,healthbar_s,fx/effect/teleport,,,,,,,fmod_studio_sounds/characters/beetle_boss_poison_puddle/enemy_beetle_boss_poison_puddle_hit_soft,,50,,fx/effect/ps_champion_aura_big_01,,BossOpen,,,,,,,,,,,,,,,,30,,,,,,1,,,,1650,,,
sillymonster_mount_legendary_01_a,,,,,,,,,,,,,,sc3d/pf_sillymonster_mount_legendary_01_a,,,Mount,,,150,,,,,,,,,,1100,1100,300,300,,,,,,,,,,,,,,,,,,,,,100,100,,,19,100,,fx/effect/teleport,,,,,fx/effect/death_flash_med_mm,,,,50,,fx/effect/ps_champion_aura_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sillymonster_mount_legendary_01_b,,,,,,,,,,,,,,sc3d/pf_sillymonster_mount_legendary_01_b,,,Mount,,,150,,,,,,,,,,1100,1100,300,300,,,,,,,,,,,,,,,,,,,,,100,100,,,19,100,,fx/effect/teleport,,,,,fx/effect/death_flash_med_mm,,,,50,,fx/effect/ps_champion_aura_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SoccerBall,,,,,,,,,,,,,,sc3d/pf_soccerball,,,Neutral,50,1000000,,1000,,,,,,,,,1100,1100,300,300,Default,SoccerBall,,,,,,,,,,,,,,,,,28,,100,70,,,12,100,,,,,,,,,,,50,,,,,,,,,,,,,,,,,,,,60,,,,,,1,,,TRUE,,,,
MannyEscortDungeon,1,,,,,,,TID_MANNY,TID_ESCORT_MANNY_DUNGEON_INGAME,,,,,sc3d/pf_manny_escort,,,Escort,,3200,250,,,,,,4400,,,,1100,1100,570,810,Default,,MannyDamageReduction,,,,,,,,,,,,,,,,28,32,150,,,,15,100,healthbar_s,fx/effect/teleport,,,,,fx/effect/ps_beetle_small_death_01,fmod_studio_sounds/characters/manny_combat/npc_manny_combat_death,fmod_studio_sounds/characters/manny_combat/npc_manny_combat_hit_soft,,50,,fx/effect/ps_champion_aura_01,,BossDungeon,,,,,,,,,,,,30,,,,45,,,,fmod_studio_sounds/characters/manny_escort/npc_manny_escort_dialog_01,fmod_studio_sounds/characters_common/dialog_popup_close,1,,,,,TRUE,,
MannySoldierDungeon,1,,,,,,,TID_MANNY,,,,,,sc3d/pf_manny_fighting,,,Soldier,,3200,350,,,,,,4400,,,,1100,1100,450,780,Default,MannySoldierDungeonWeapon,MannyDash,,,,,,,,,,,,,,,,28,32,150,,,116,15,100,healthbar_s,fx/effect/teleport,,,,,fx/effect/ps_beetle_small_death_01,fmod_studio_sounds/characters/manny_combat/npc_manny_combat_death,fmod_studio_sounds/characters/manny_combat/npc_manny_combat_hit_soft,,50,,fx/effect/ps_champion_aura_01,,,,,,,,,,,,,,9999,,,,45,,,,fmod_studio_sounds/characters/manny_combat/npc_manny_combat_dialog_01,fmod_studio_sounds/characters_common/dialog_popup_close,1,,,,,TRUE,,
JaxSoldierDungeon,1,,,,,,,TID_JAX,,,,,,sc3d/pf_jax_whirlwind,,,Soldier,,3200,350,,,,,,4400,,,,1100,1100,300,300,Default,JaxSoldierDungeonWeapon,JaxWhirlwindDash,JaxWhirlwindHelicopter,,,,,,,,,,,,,,,28,32,150,,,140,15,100,healthbar_s,fx/effect/teleport,,,,,fx/effect/ps_beetle_small_death_01,fmod_studio_sounds/characters/jax/npc_jax_death,fmod_studio_sounds/characters/jax/npc_jax_hit_soft,,50,,fx/effect/ps_champion_aura_01,,,,,,,,,,,,,,9999,,,,45,,,,fmod_studio_sounds/characters/jax/npc_jax_dialog_combat_01,fmod_studio_sounds/characters_common/dialog_popup_close,1,,,,,TRUE,,
JaxSoldierDungeon2,1,,,,,,,TID_JAX,,,,,,sc3d/pf_jax_whirlwind,,,Soldier,,3200,350,,,,,,4400,,,,1100,1100,300,300,Default,JaxSoldierDungeon2Weapon,JaxWhirlwindDash,JaxWhirlwindHelicopter,,,,,,,,,,,,,,,28,32,150,,,140,15,100,healthbar_s,fx/effect/teleport,,,,,fx/effect/ps_beetle_small_death_01,fmod_studio_sounds/characters/jax/npc_jax_death,fmod_studio_sounds/characters/jax/npc_jax_hit_soft,,50,,fx/effect/ps_champion_aura_01,,,,,,,,,,,,,,9999,,,,45,,,,fmod_studio_sounds/characters/jax/npc_jax_dialog_combat_02,fmod_studio_sounds/characters_common/dialog_popup_close,1,,,,,TRUE,,
LunaSoldierDungeon,1,,,,,,,TID_LUNA,,,,,,sc3d/pf_luna_beastmaster,,,Soldier,,3200,350,,,,,,4400,,,,1100,1100,300,300,Default,LunaSoldierDungeonWeapon,LunaDash,,,,,,,,,,,,,,,,28,32,150,,,140,15,100,healthbar_s,fx/effect/teleport,,,,,fx/effect/p_death,fmod_studio_sounds/characters/luna/npc_luna_death,fmod_studio_sounds/characters/luna/npc_luna_hit,,50,fx/effect/ps_luna_weapon_idle_01,fx/effect/ps_champion_aura_01,,,,,,,,,,,,,,9999,,,,45,,,,fmod_studio_sounds/characters/luna/npc_luna_dialog_chaos_rift_04,fmod_studio_sounds/characters_common/dialog_popup_close,1,,,,2500,TRUE,,
LunaCageDungeon,1,,,,,,,TID_LunaCageDungeon,TID_LunaCageDungeon_INGAME,,,,,sc3d/pf_luna_beastmaster_prisoner,,,Strong,50,8000,,,,,,,,,,,1100,1100,300,300,Default,,,,,,,,,,,,,,,,LunaCageDungeonSummon,,28,32,150,,,140,15,100,healthbar_s,,,,,,,,,,50,fx/effect/ps_luna_cage_chaos_01,fx/effect/ps_champion_aura_01,,Strong,,,,,,,,,,,,,,,,45,,,,fmod_studio_sounds/characters/luna/npc_luna_dialog_trance_state,fmod_studio_sounds/characters_common/dialog_popup_close,1,,,,,TRUE,,
PortalBoss,517,,,,,,,TID_PORTAL_BOSS,,,,,,sc3d/pf_chaos_boss_portalboss,,,Boss,300,25500,600,350,300,,1000,4000,,,,4000,1000,1000,300,833,Default,PortalBossWeapon,PortalBossCharge,PortalBossSwipe,PortalBossLaser,,PortalBossTeleportCharge,PortalBossTeleportSwipe,PortalBossLaser2,PortalBossSummonPortal,PortalBossTeleportTripleCharge,PortalBossTeleportTripleSwipe,PortalBossLaser3,PortalBossSummonPortal2,66,33,,,28,72,120,,120,,42,100,healthbar_s,fx/effect/teleport,,,fx/effect/ps_pushback_slime_medium_01,,fx/effect/ps_beetle_medium_death_01,,fmod_studio_sounds/characters/beetle_boss_summoner/enemy_beetle_boss_summoner_hit_soft,fx/effect/ps_portal_boss_monster_jumping_01,50,,fx/effect/ps_champion_aura_01,,BossDungeon,,,,,,,,,,,,,,,,45,,,,,,1,,,,2900,,,
DragonlingBossJuggler,309,,,,,,,TID_DRAGONLING_BOSS_JUGGLER,,,,,,sc3d/pf_dragonling_bossmage_portal,,,Boss,100,25500,600,350,300,,400,,,,,1000,600,600,300,300,Default,DragonlingBossJugglerWeapon,DragonlingBossJugglerRandomGrenades,DragonlingBossJugglerTeleport,DragonlingBossJugglerMultiTeleport,DragonlingBossJugglerAoe,DragonlingBossJugglerRandomGrenades2,DragonlingBossJugglerTeleport,DragonlingBossJugglerMultiTeleport,DragonlingBossJugglerAoe2,DragonlingBossJugglerMultiTeleport2,,,,70,15,DragonlingBossJugglerDeathSummonRiftPortal,,28,60,190,120,180,125,22,100,healthbar_s,fx/effect/teleport,,,,,,,fmod_studio_sounds/characters/dragonling_juggler/enemy_dragonling_juggler_hit_soft,fx/effect/ps_portal_boss_monster_jumping_01,50,,fx/effect/ps_champion_aura_big_01,,BossDungeon,,,,,,,,,,,,,,,,45,,,,,,1,,,,1450,,,
mount_himalax_01_a,,,,,,,,,,,,,,sc3d/pf_mount_himalax_01_a,,,Mount,,,150,,,,,,,,,,1100,1100,300,300,,,,,,,,,,,,,,,,,,,,,100,100,,,19,100,healthbar_s,fx/effect/teleport,,,,,fx/effect/death_flash_med_mm,,,,50,,fx/effect/ps_champion_aura_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mount_himalax_01_b,,,,,,,,,,,,,,sc3d/pf_mount_himalax_01_b,,,Mount,,,150,,,,,,,,,,1100,1100,300,300,,,,,,,,,,,,,,,,,,,,,100,100,,,19,100,healthbar_s,fx/effect/teleport,,,,,fx/effect/death_flash_med_mm,,,,50,,fx/effect/ps_champion_aura_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CatWeakMinion,1019,,,,,,,TID_CAT_WEAK_MINION,,,,,,sc3d/pf_cat_weak_minion,,,Normal,,425,400,350,300,,500,,,,,800,1100,1100,300,300,Default,CatWeakMinionWeapon,,,,,,,,,,,,,,,,,16,16,100,100,240,150,11,100,healthbar_s,fx/effect/teleport,,,fx/effect/ps_pushback_slime_small_01,fx/effect/ps_pushback_slime_small_short_01,fx/effect/ps_beetle_small_death_01,fmod_studio_sounds/characters/beetle_weak/beetle_weak_melee_die,fmod_studio_sounds/characters/beetle_weak/beetle_weak_melee_hit,fx/effect/ps_portal_monster_jumping_01,50,,fx/effect/ps_champion_aura_small_01,,Weak,,,,,,,,,,,,,,,,45,,,,,,1,,,,,,,
ProtectHarvesterEvent,1,,,,,,,TID_PROTECT_HARVESTER_EVENT,TID_PROTECT_HARVESTER_EVENT_INGAME,,ProtectHarvester,TRUE,,sc3d/pf_engineer,,,ProtectAntennaInstant,,5000,150,,,,800,,3200,,,,1100,1100,300,300,ProtectAntenna2,,ProtectHarvesterEventAggro,ProtectHarvesterEventSummon,,,,,,,,,,,,,,,28,32,190,,,,21,100,healthbar_s,,,,,,fx/effect/ps_beetle_small_death_01,fmod_studio_sounds/characters/engineer/npc_engineer_death,fmod_studio_sounds/characters/engineer/npc_engineer_hit,,50,,fx/effect/ps_champion_aura_01,,EventNpcLarge,,,,,,,,Harvester,,,50,30,,,,45,,,,npc_engineer_dialog_help,fmod_studio_sounds/characters_common/dialog_popup_close,1,,,,3050,,,
Harvester,1,,,,,,,,,,,,,sc3d/pf_harvester_broken,,,Antenna,,1,,,,,,1000,3000,,,,,2000,300,300,,,,,,,,,,,,,,,,,,,16,16,150,,300,,9,100,healthbar_s,fx/effect/teleport,,,,,fx/effect/ps_beetle_small_death_01,fmod_studio_sounds/characters/dragonling_villager_spirit/npc_villager_death,fmod_studio_sounds/characters/dragonling_villager_spirit/npc_villager_hit,,50,,fx/effect/ps_champion_aura_01,,,,,,,,,,,,,,,,,,45,,,,,,,,,,850,,,
RiftPortal,1,,,,,,,TID_RIFT_PASSAGE,,,,,,sc3d/pf_invasionportal,,,Npc,,1,,,,,,,,,,,1100,1100,300,300,,,,,,,,,,,,,,,75,50,,,70,48,170,90,,,23,100,Root,fx/effect/teleport,,,,,,,fx/effect/ps_invasion_portal_dmg_01,,50,ps_invasion_portal_idle_02,fx/effect/ps_champion_aura_big_01,,,,,,,,,,,,,,,,,,45,,TRUE,,,,1,,,,500,,,
PortalBossMinionJumper,509,,,,,,,TID_PORTAL_BOSS_MINION,,,,,,sc3d/pf_dragonling_strongjumper_portal,,,Strong,50,6375,450,350,300,,400,,,,,1500,1100,500,300,300,Default,PortalBossMinionJumperWeapon,PortalBossMinionJumperTripleJump,,,,,,,,,,,,,,,,28,50,230,160,270,130,15,100,healthbar_s,fx/effect/teleport,,,fx/effect/ps_pushback_slime_medium_01,fx/effect/ps_beetle_medium_death_01,fx/effect/ps_beetle_medium_death_01,fmod_studio_sounds/characters/dragonling_strong_jumper/enemy_dragonling_large_die_vo,fmod_studio_sounds/characters/dragonling_strong_jumper/enemy_dragonling_large_hit_soft,fx/effect/ps_portal_monster_jumping_01,50,,fx/effect/ps_champion_aura_01,,StrongVeryLarge,,,,,,,,,,,,,,,,45,,,,,,1,,,,,,,
PortalBossMinionCharger,508,,,,,,,TID_PORTAL_BOSS_MINION,,,,,,sc3d/pf_dragonling_strongcharger_portal,,,Strong,50,6375,450,350,300,,400,,,,,1500,1100,1100,300,300,Default,PortalBossMinionChargerWeapon,PortalBossMinionChargerTripleCharge,,,,,,,,,,,,,,,,28,55,150,110,180,,15,100,healthbar_s,fx/effect/teleport,,,fx/effect/ps_pushback_slime_medium_01,fx/effect/ps_beetle_medium_death_01,fx/effect/ps_beetle_medium_death_01,fmod_studio_sounds/characters/dragonling_charger/enemy_dragonling_charger_die_vo,fmod_studio_sounds/characters/dragonling_charger/enemy_dragonling_charger_hit_soft,fx/effect/ps_portal_monster_jumping_01,50,,fx/effect/ps_champion_aura_01,,StrongVeryLarge,,,,,,,,,,,,,,,,45,,,,,,1,,,,,,,
CatBossFishermanOpen,307,,,,,,,TID_CAT_BOSS_FISHERMAN_OPEN,,,,,,sc3d/pf_cat_bossfishmonger,,,Boss,100,25500,600,350,300,,1000,1600,,,,1600,1500,1500,500,1333,Default,CatBossFishermanWeapon,CatBossFishermanHarpoon,CatBossFishermanFishingNet,CatBossFishermanCharge,,,,,,,,,,,,,,28,50,350,140,180,120,25,100,healthbar_s,fx/effect/teleport,,,,,,,fmod_studio_sounds/characters/cat_boss_fishmonger/enemy_cat_boss_fishmonger_hit_soft,,50,,fx/effect/ps_champion_aura_big_01,,BossOpen,,,,,,,,,,,,,,,,25,,,,,,1,,,,1450,,,
CatBossArcherOpen,509,,,,,,,TID_CAT_BOSS_ARCHER_OPEN,,,,,,sc3d/pf_cat_bossarcher,,,Boss,200,19125,600,350,300,,600,1600,,,,3100,1400,1400,300,466,AvoidPlayerShort,CatBossArcherWeapon,CatBossArcherJumpShot,CatBossArcherWeaponComboSingleAttack,CatBossArcherReposition,,,,,,,,,,,,,,28,48,200,110,270,,22,100,healthbar_s,fx/effect/teleport,,fx/effect/ps_egg_spawn_01,,,,,fmod_studio_sounds/characters/cat_boss_archer/enemy_cat_boss_archer_hit_soft,,50,,fx/effect/ps_champion_aura_01,,BossOpen,,,,,,,,,,,,,,,,30,,,,,,1,,,,1550,,,
CatBossFreezerOpen,218,,,,,,,TID_CAT_BOSS_FREEZER_OPEN,,,,,,sc3d/pf_cat_bossfreezer,,,Boss,175,25500,600,350,300,,600,1600,,,,2500,1400,1400,333,1000,Default,CatBossFreezerWeapon,CatBossFreezerAoeSlow,CatBossFreezerMultiShot,CatBossFreezerIceBreath,CatBossFreezerIceBlock,,,,,,,,,,,,,28,60,150,65,160,200,30,100,healthbar_s,fx/effect/teleport,,,,,,,fmod_studio_sounds/characters/cat_boss_freezer/enemy_cat_boss_freezer_hit_soft,,50,,fx/effect/ps_champion_aura_big_01,,BossOpen,,,,,,,,,,,,,,,,35,,,,,,1,,,,1450,,,
PortalBossPortal,1,,,,,,,TID_INVASION_PORTAL_EVENT,TID_INVASION_PORTAL_EVENT_INGAME,,,,,sc3d/pf_invasionportal,,,Boss,100,3000,,350,,,,500,,,,,1100,1100,300,300,Default,PortalBossSummonPortalSummon1,PortalBossSummonPortalSummon2,PortalBossSummonPortalSummon3,,,,,,,,,,,,,,,70,48,170,90,,,23,130,Root,fx/effect/teleport,,,,,fx/effect/ps_invasion_portal_death_01,,fx/effect/ps_invasion_portal_dmg_01,,50,ps_invasion_portal_idle_02,fx/effect/ps_champion_aura_big_01,,StrongLarge,,,,,,,,,,,,,,,,45,,TRUE,,,,1,,,,500,TRUE,,
PortalBossPortal2,1,,,,,,,TID_INVASION_PORTAL_EVENT,TID_INVASION_PORTAL_EVENT_INGAME,,,,,sc3d/pf_invasionportal,,,Boss,100,3000,,350,,,,500,,,,,1100,1100,300,300,Default,PortalBossSummonPortal2Summon1,PortalBossSummonPortal2Summon2,PortalBossSummonPortal2Summon3,,,,,,,,,,,,,,,70,48,170,90,,,23,130,Root,fx/effect/teleport,,,,,fx/effect/ps_invasion_portal_death_01,,fx/effect/ps_invasion_portal_dmg_01,,50,ps_invasion_portal_idle_02,fx/effect/ps_champion_aura_big_01,,StrongLarge,,,,,,,,,,,,,,,,45,,TRUE,,,,1,,,,500,TRUE,,
PortalBossPortal3,1,,,,,,,TID_INVASION_PORTAL_EVENT,TID_INVASION_PORTAL_EVENT_INGAME,,,,,sc3d/pf_invasionportal,,,Boss,100,4000,,350,,,,500,,,,,1100,1100,300,300,Default,PortalBossSummonPortal3Summon1,PortalBossSummonPortal3Summon2,PortalBossSummonPortal3Summon3,,,,,,,,,,,,,,,70,48,170,90,,,23,130,Root,fx/effect/teleport,,,,,fx/effect/ps_invasion_portal_death_01,,fx/effect/ps_invasion_portal_dmg_01,,50,ps_invasion_portal_idle_02,fx/effect/ps_champion_aura_big_01,,StrongLarge,,,,,,,,,,,,,,,,45,,TRUE,,,,1,,,,500,TRUE,,
CatBossSensei,218,,,,,,,TID_CAT_BOSS_SENSEI,,,,,,sc3d/pf_cat_bosssumo,,,Boss,100,25500,600,350,300,,600,1600,,,,2800,1500,1500,333,1000,Default,CatBossSenseiWeapon,,,,,,,,,,,,,,,,,28,60,150,130,160,,32,100,healthbar_s,fx/effect/teleport,,,,,,,fmod_studio_sounds/characters/beetle_boss_poison_puddle/enemy_beetle_boss_poison_puddle_hit_soft,,50,,fx/effect/ps_champion_aura_big_01,,BossDungeon,,,,,,,,,,,,,,,,30,,,,,,1,,,,1450,,,
CatBossSenseiOpen,218,,,,,,,TID_CAT_BOSS_SENSEI_OPEN,,,,,,sc3d/pf_cat_bosssumo,,,Boss,100,25500,600,350,300,,600,1600,,,,2800,1500,1500,333,1000,Default,CatBossSenseiWeapon,,,,,,,,,,,,,,,,,28,60,150,130,160,,32,100,healthbar_s,fx/effect/teleport,,,,,,,fmod_studio_sounds/characters/beetle_boss_poison_puddle/enemy_beetle_boss_poison_puddle_hit_soft,,50,,fx/effect/ps_champion_aura_big_01,,BossOpen,,,,,,,,,,,,,,,,30,,,,,,1,,,,1450,,,
CatWeakStudentMelee,508,,,,,,,TID_CAT_WEAK_STUDENT_MELEE,,,,,,sc3d/pf_cat_weak_meleestudent,,,Normal,50,1063,500,350,300,,400,,,,,1800,1100,1100,300,300,Default,CatWeakStudentMeleeWeapon,,,,,,,,,,,,,,,,,28,32,170,150,180,125,15,100,healthbar_s,fx/effect/teleport,,,fx/effect/ps_pushback_slime_medium_01,fx/effect/ps_beetle_medium_death_01,fx/effect/ps_beetle_medium_death_01,fmod_studio_sounds/characters/cat_weak_melee/enemy_cat_weak_melee_death,fmod_studio_sounds/characters/cat_weak_melee/enemy_cat_weak_melee_hit_soft,fx/effect/ps_portal_monster_jumping_01,50,,fx/effect/ps_champion_aura_01,,Weak,,,,,,,,,,,,,,,,45,,,,,,1,,,,,,,
CatWeakStudentRanged,509,,,,,,,TID_CAT_WEAK_STUDENT_RANGED,,,,,,sc3d/pf_cat_weakranged,,,Normal,50,1063,400,350,300,,400,,,,,1700,1100,1100,300,300,Default,CatWeakStudentRangedWeapon,,,,,,,,,,,,,,,,,28,32,160,170,270,,17,100,healthbar_s,fx/effect/teleport,,,fx/effect/ps_pushback_slime_medium_01,fx/effect/ps_beetle_medium_death_01,fx/effect/ps_beetle_medium_death_01,fmod_studio_sounds/characters/cat_weak_ranged/enemy_cat_weak_ranged_death,fmod_studio_sounds/characters/cat_weak_ranged/enemy_cat_weak_ranged_hit_soft,fx/effect/ps_portal_monster_jumping_01,50,,fx/effect/ps_champion_aura_01,,Weak,,,,,,,,,,,,,,,,35,,,,,,1,,,,,,,
CatBossSmelter,308,,,,,,,TID_CAT_BOSS_SMELTER,,,,,,sc3d/pf_cat_bosssmeltmaster,,,Boss,100,25500,600,350,300,,600,1600,,,,1900,1100,1100,300,300,Default,CatBossSmelterWeapon,CatBossSmelterShockwave,,,,,,,,,,,,,,,,28,80,150,150,150,,23,100,healthbar_s,fx/effect/teleport,,,,,,,fmod_studio_sounds/characters/dragonling_berserker/enemy_dragonling_berserker_hit_soft,fx/effect/ps_portal_boss_monster_jumping_01,50,,fx/effect/ps_champion_aura_big_01,,BossDungeon,,,,,,,,,,,,,,,,45,,,,,,1,,,,1450,,,
CatBossSmelterOpen,308,,,,,,,TID_CAT_BOSS_SMELTER_OPEN,,,,,,sc3d/pf_dragonling_bossberserker_guardian,,,Boss,100,25500,600,350,300,,600,1600,,,,1900,1100,1100,300,300,Default,CatBossSmelterWeapon,CatBossSmelterShockwave,,,,,,,,,,,,,,,,28,80,210,130,150,,23,100,healthbar_s,fx/effect/teleport,,,,,,,fmod_studio_sounds/characters/dragonling_berserker/enemy_dragonling_berserker_hit_soft,fx/effect/ps_portal_boss_monster_jumping_01,50,,fx/effect/ps_champion_aura_big_01,,BossOpen,,,,,,,,,,,,,,,,45,,,,,,1,,,,1450,,,
CatBossRich,517,,,,,,,TID_CAT_BOSS_RICH,,,,,,sc3d/pf_cat_boss_richonplatform,,,Boss,50,25500,600,350,300,,500,1600,,,,,1400,1400,300,833,Default,CatBossRichWeapon,CatBossRichSummon,,,,,,,,,,,,,,,,28,96,150,,250,,23,100,healthbar_s,fx/effect/teleport,,,fx/effect/ps_pushback_slime_medium_01,,fx/effect/ps_beetle_medium_death_01,,fmod_studio_sounds/characters/beetle_boss_summoner/enemy_beetle_boss_summoner_hit_soft,fx/effect/ps_portal_boss_monster_jumping_01,50,,fx/effect/ps_champion_aura_01,,BossDungeon,,,,,,,,,,,,,,,,45,,,,,,1,,,,1450,,,
CatBossRichOpen,517,,,,,,,TID_CAT_BOSS_RICH_OPEN,,,,,,sc3d/pf_beetle_bosssummoner_base,,,Boss,50,25500,600,350,300,,500,1600,,,,,1400,1400,300,833,Default,CatBossRichWeapon,CatBossRichSummon,,,,,,,,,,,,,,,,28,96,250,160,250,,23,100,healthbar_s,fx/effect/teleport,,,fx/effect/ps_pushback_slime_medium_01,,fx/effect/ps_beetle_medium_death_01,,fmod_studio_sounds/characters/beetle_boss_summoner/enemy_beetle_boss_summoner_hit_soft,fx/effect/ps_portal_boss_monster_jumping_01,50,,fx/effect/ps_champion_aura_01,,BossOpen,,,,,,,,,,,,,,,,45,,,,,,1,,,,1450,,,
CatStrongBodyguard,519,,,,,,,TID_CAT_STRONG_BODYGUARD,,,,,,sc3d/pf_cat_strong_bodyguard,,,Strong,50,3188,450,350,300,,500,,,,,,1200,1200,330,330,Default,CatStrongBodyguardWeapon,CatStrongBodyguardSmallCharge,,,,,,,,,,,,,,,,28,40,140,130,180,113,17,100,healthbar_s,fx/effect/teleport,,,fx/effect/ps_pushback_slime_medium_01,fx/effect/ps_beetle_medium_death_01,fx/effect/ps_beetle_medium_death_01,fmod_studio_sounds/characters/cat_strong_bodyguard/enemy_cat_strong_bodyguard_death,fmod_studio_sounds/characters/cat_strong_bodyguard/enemy_cat_strong_bodyguard_hit_soft,fx/effect/ps_portal_monster_jumping_01,50,,fx/effect/ps_champion_aura_01,,StrongLarge,,,,,,,,,,,,,,,,45,,,,,,1,,,,,,,
BeetleWeakSlime,1,,,,,,,TID_LIVING_WEAPON,,,,,,sc3d/pf_beetle_mergingslime_small,,,Strong,50,531,350,350,300,,600,,,2000,700,,1100,1100,300,300,Default,LivingWeaponMelee,,,,,,,,,,,,,,,,,28,32,100,,,,14,100,,fx/effect/teleport,,,fx/effect/ps_pushback_slime_medium_01,fx/effect/ps_beetle_medium_death_01,fx/effect/ps_beetle_medium_death_01,,fmod_studio_sounds/characters/beetle_merging_slime/enemy_beetle_merging_slime_small_hit,,50,,fx/effect/ps_champion_aura_01,,Weak,,,,,,,,LivingWeaponFinalForm,,,,,,,,45,,,,,,1,,,,,,,
BeetleStrongSlime,1,,,,,,,TID_LIVING_WEAPON_FINAL_FORM,,,,,,sc3d/pf_beetle_mergingslime,,,Strong,100,5000,600,350,300,,600,,,,,,3000,3000,500,700,Default,LivingWeaponMeleeFinal,,,,,,,,,,,,,,,,,28,60,300,220,,170,20,100,healthbar_s,fx/effect/teleport,,,fx/effect/ps_pushback_slime_medium_01,fx/effect/ps_beetle_medium_death_01,fx/effect/ps_beetle_medium_death_01,,fmod_studio_sounds/characters/beetle_merging_slime/enemy_beetle_merging_slime_hit,,50,,fx/effect/ps_champion_aura_01,,StrongMedium,,,,,,,,,,,,,,,,45,,,,,,1,,,,,,,
BeetleStrongGrub,519,,,,,,,TID_BEETLE_STRONG_GRUB,,,,,,sc3d/pf_beetle_battlewagon,,,Strong,100,10000,600,350,300,,,1600,,,,,,1000,200,800,Default,BeetleStrongGrubWeapon,BeetleStrongGrubCharge,BeetleStrongGrubRandomCharge,,,,,,,,,,,,,,,28,120,180,150,180,,20,100,healthbar_s,fx/effect/teleport,,,,,,,,fx/effect/ps_portal_boss_monster_jumping_01,50,,fx/effect/ps_champion_aura_big_01,,StrongLarge,,,,,,,,,,,,,,,,45,,,,,,1,,TRUE,,1450,,,
