Name,IconAsset,NPCCountPercent,NPCSpawnFrequencySec,MinimumBlockedSeconds,NPC,Pets,PetCount,Level,SummonLevel,Resource,ChestIndex,PatrolChance,TargetZone,TargetZone2,IsAmbush,AmbushOverride,AmbushDistanceTiles,AmbushDelaySeconds,AmbushHeightOverride,EliteChance,MegaEliteChance,SpawnFrequencyOffsetSeconds,SpawnChancePercent,NPCWeight,IgnoreOtherCharactersOnSpawn,IgnoreLootScreen,AggroRequirement,Tag,ForceSpawnOtherZonesDistance,ForceSpawnEnemiesMinCount,ForceSpawnEnemiesMaxCount,MultipleSpawnsChancePermille,MultipleSpawnsMinCount,MultipleSpawnsMaxCount,PatrolPickupRadius,PatrolPickupMinCount,PatrolPickupMaxCount
,,,8,,BeetleWeakDasher,,,40,,,,,,,,,5,,,,,,,1,,,,,,,,1000,1,1,,,
,,,8,,BeetleWeakRanged,,,40,,,,,,,,,5,,,,,,,1,,,,,,,,1000,1,1,,,
,,,8,,DragonlingWeakRanged,,,40,,,,,,,,,5,,,,,,,1,,,,,,,,1000,1,1,,,
,,,8,,DragonlingEscort,,,1,,,,,,,,,5,,,,,,,0,,,,,,,,,,,,,
,,,8,,DragonlingEscort,,,1,,,,,,,,,5,,,,,,,0,,,,,,,,,,,,,
,,,8,,DragonlingEscort,,,1,,,,,,,,,5,,,,,,,0,,,,,,,,,,,,,
,,,8,,DragonlingEscort,,,1,,,,,,,,,5,,,,,,,0,,,,,,,,,,,,,
,,,8,,DragonlingEscort,,,1,,,,,,,,,5,,,,,,,0,,,,,,,,,,,,,
,,,8,,DragonlingEscort,,,1,,,,,,,,,5,,,,,,,0,,,,,,,,,,,,,
,,,8,,DragonlingEscort,,,1,,,,,,,,,5,,,,,,,0,,,,,,,,,,,,,
,,,8,,DragonlingEscort,,,1,,,,,,,,,5,,,,,,,0,,,,,,,,,,,,,
,,,8,,DragonlingEscort,,,1,,,,,,,,,5,,,,,,,0,,,,,,,,,,,,,
,,,8,,DragonlingEscort,,,1,,,,,,,,,5,,,,,,,0,,,,,,,,,,,,,
,,,8,,DragonlingEscort,,,1,,,,,,,,,5,,,,,,,0,,,,,,,,,,,,,
,,,8,,DragonlingEscort,,,1,,,,,,,,,5,,,,,,,0,,,,,,,,,,,,,
,,,8,,DragonlingEscort,,,1,,,,,,,,,5,,,,,,,0,,,,,,,,,,,,,
,,,8,,DragonlingEscort,,,1,,,,,,,,,5,,,,,,,0,,,,,,,,,,,,,
,,,8,,DragonlingEscort,,,1,,,,,,,,,5,,,,,,,0,,,,,,,,,,,,,
,,,8,,DragonlingEscort,,,1,,,,,,,,,5,,,,,,,0,,,,,,,,,,,,,
,,,8,,DragonlingEscort,,,1,,,,,,,,,5,,,,,,,0,,,,,,,,,,,,,
,,,8,,DragonlingEscort,,,1,,,,,,,,,5,,,,,,,0,,,,,,,,,,,,,
,,,8,,DragonlingEscort,,,1,,,,,,,,,5,,,,,,,0,,,,,,,,,,,,,
CH2_DG_05_ARENA_3,sc/editor.sc#zone_21,100,8,-1,BeetleWeakMeleeSmall,,,40,,,,,,,,,5,,,,,,100,1,,,,,,,,1000,1,1,,,
,,,8,,DragonlingWeakMeleeSmall,,,40,,,,,,,,,5,,,,,,,1,,,,,,,,1000,1,1,,,
,,,8,,CatWeakMeleeSmall,,,40,,,,,,,,,5,,,,,,,1,,,,,,,,1000,1,1,,,
,,,8,,BeetleWeakRangedSmall,,,40,,,,,,,,,5,,,,,,,1,,,,,,,,1000,1,1,,,
,,,8,,DragonlingWeakRangedSmall,,,40,,,,,,,,,5,,,,,,,1,,,,,,,,1000,1,1,,,
,,,8,,CatWeakRangedSmall,,,40,,,,,,,,,5,,,,,,,1,,,,,,,,1000,1,1,,,
,,,8,,BeetleWeakMelee,,,40,,,,,,,,,5,,,,,,,1,,,,,,,,1000,1,1,,,
,,,8,,DragonlingWeakMelee,,,40,,,,,,,,,5,,,,,,,1,,,,,,,,1000,1,1,,,
,,,8,,BeetleWeakDasher,,,40,,,,,,,,,5,,,,,,,1,,,,,,,,1000,1,1,,,
,,,8,,BeetleWeakRanged,,,40,,,,,,,,,5,,,,,,,1,,,,,,,,1000,1,1,,,
,,,8,,DragonlingWeakRanged,,,40,,,,,,,,,5,,,,,,,1,,,,,,,,1000,1,1,,,
,,,8,,DragonlingStrongSlammer,,,35,,,,,,,,,5,,,,,,,1,,,,,,,,,,,,,
,,,8,,BeetleStrongKnight,,,35,,,,,,,,,5,,,,,,,1,,,,,,,,,,,,,
,,,8,,CatWeakMelee,,,35,,,,,,,,,5,,,,,,,1,,,,,,,,,,,,,
,,,8,,DragonlingEscort,,,1,,,,,,,,,5,,,,,,,0,,,,,,,,,,,,,
,,,8,,CatWeakRanged,,,35,,,,,,,,,5,,,,,,,1,,,,,,,,,,,,,
,,,8,,BeetleStrongRanged,,,35,,,,,,,,,5,,,,,,,1,,,,,,,,,,,,,
,,,8,,DragonlingStrongCharger,,,35,,,,,,,,,5,,,,,,,1,,,,,,,,,,,,,
,,,8,,CatStrongMelee2,,,35,,,,,,,,,5,,,,,,,1,,,,,,,,,,,,,
,,,8,,DragonlingStrongWhelp,,,35,,,,,,,,,5,,,,,,,1,,,,,,,,,,,,,
,,,8,,BeetleStrongMelee,,,35,,,,,,,,,5,,,,,,,1,,,,,,,,,,,,,
,,,8,,DragonlingStrongMelee,,,35,,,,,,,,,5,,,,,,,1,,,,,,,,,,,,,
,,,8,,CatStrongSupport,,,35,,,,,,,,,5,,,,,,,1,,,,,,,,,,,,,
,,,8,,DragonlingStrongJumper,,,35,,,,,,,,,5,,,,,,,1,,,,,,,,,,,,,
,,,8,,DragonlingEscort,,,1,,,,,,,,,5,,,,,,,0,,,,,,,,,,,,,
,,,8,,DragonlingStrongSniper,,,35,,,,,,,,,5,,,,,,,1,,,,,,,,,,,,,
,,,8,,DragonlingStrongChargerV2,,,35,,,,,,,,,5,,,,,,,1,,,,,,,,,,,,,
,,,8,,BeetleStrongSummoner,,,35,,,,,,,,,5,,,,,,,1,,,,,,,,,,,,,
,,,8,,DragonlingStrongJumperV2,,,35,,,,,,,,,5,,,,,,,1,,,,,,,,,,,,,
,,,8,,BeetleStrongMeleeV2,,,35,,,,,,,,,5,,,,,,,1,,,,,,,,,,,,,
CH2_DG_05_ARENA_4,sc/editor.sc#zone_21,100,8,-1,BeetleWeakMeleeSmall,,,40,,,,,,,,,5,,,,,,100,1,,,,,,,,1000,1,1,,,
,,,8,,DragonlingWeakMeleeSmall,,,40,,,,,,,,,5,,,,,,,1,,,,,,,,1000,1,1,,,
,,,8,,CatWeakMeleeSmall,,,40,,,,,,,,,5,,,,,,,1,,,,,,,,1000,1,1,,,
,,,8,,BeetleWeakRangedSmall,,,40,,,,,,,,,5,,,,,,,1,,,,,,,,1000,1,1,,,
,,,8,,DragonlingWeakRangedSmall,,,40,,,,,,,,,5,,,,,,,1,,,,,,,,1000,1,1,,,
,,,8,,CatWeakRangedSmall,,,40,,,,,,,,,5,,,,,,,1,,,,,,,,1000,1,1,,,
,,,8,,BeetleWeakMelee,,,40,,,,,,,,,5,,,,,,,1,,,,,,,,1000,1,1,,,
,,,8,,DragonlingWeakMelee,,,40,,,,,,,,,5,,,,,,,1,,,,,,,,1000,1,1,,,
,,,8,,BeetleWeakDasher,,,40,,,,,,,,,5,,,,,,,1,,,,,,,,1000,1,1,,,
,,,8,,BeetleWeakRanged,,,40,,,,,,,,,5,,,,,,,1,,,,,,,,1000,1,1,,,
,,,8,,DragonlingWeakRanged,,,40,,,,,,,,,5,,,,,,,1,,,,,,,,1000,1,1,,,
,,,8,,DragonlingStrongSlammer,,,35,,,,,,,,,5,,,,,,,1,,,,,,,,,,,,,
,,,8,,BeetleStrongKnight,,,35,,,,,,,,,5,,,,,,,1,,,,,,,,,,,,,
,,,8,,CatWeakMelee,,,35,,,,,,,,,5,,,,,,,1,,,,,,,,,,,,,
,,,8,,DragonlingEscort,,,1,,,,,,,,,5,,,,,,,0,,,,,,,,,,,,,
,,,8,,CatWeakRanged,,,35,,,,,,,,,5,,,,,,,1,,,,,,,,,,,,,
,,,8,,BeetleStrongRanged,,,35,,,,,,,,,5,,,,,,,1,,,,,,,,,,,,,
,,,8,,DragonlingStrongCharger,,,35,,,,,,,,,5,,,,,,,1,,,,,,,,,,,,,
,,,8,,CatStrongMelee2,,,35,,,,,,,,,5,,,,,,,1,,,,,,,,,,,,,
,,,8,,DragonlingStrongWhelp,,,35,,,,,,,,,5,,,,,,,1,,,,,,,,,,,,,
,,,8,,BeetleStrongMelee,,,35,,,,,,,,,5,,,,,,,1,,,,,,,,,,,,,
,,,8,,DragonlingStrongMelee,,,35,,,,,,,,,5,,,,,,,1,,,,,,,,,,,,,
,,,8,,CatStrongSupport,,,35,,,,,,,,,5,,,,,,,1,,,,,,,,,,,,,
,,,8,,DragonlingStrongJumper,,,35,,,,,,,,,5,,,,,,,1,,,,,,,,,,,,,
,,,8,,DragonlingEscort,,,1,,,,,,,,,5,,,,,,,0,,,,,,,,,,,,,
,,,8,,DragonlingStrongSniper,,,35,,,,,,,,,5,,,,,,,1,,,,,,,,,,,,,
,,,8,,DragonlingStrongChargerV2,,,35,,,,,,,,,5,,,,,,,1,,,,,,,,,,,,,
,,,8,,BeetleStrongSummoner,,,35,,,,,,,,,5,,,,,,,1,,,,,,,,,,,,,
,,,8,,DragonlingStrongJumperV2,,,35,,,,,,,,,5,,,,,,,1,,,,,,,,,,,,,
,,,8,,BeetleStrongMeleeV2,,,35,,,,,,,,,5,,,,,,,1,,,,,,,,,,,,,
CH2_DG_05_ARENA_5,sc/editor.sc#zone_21,100,8,-1,BeetleWeakMeleeSmall,,,40,,,,,,,,,5,,,,,,100,1,,,,,,,,1000,1,1,,,
,,,8,,DragonlingWeakMeleeSmall,,,40,,,,,,,,,5,,,,,,,1,,,,,,,,1000,1,1,,,
,,,8,,CatWeakMeleeSmall,,,40,,,,,,,,,5,,,,,,,1,,,,,,,,1000,1,1,,,
,,,8,,BeetleWeakRangedSmall,,,40,,,,,,,,,5,,,,,,,1,,,,,,,,1000,1,1,,,
,,,8,,DragonlingWeakRangedSmall,,,40,,,,,,,,,5,,,,,,,1,,,,,,,,1000,1,1,,,
,,,8,,CatWeakRangedSmall,,,40,,,,,,,,,5,,,,,,,1,,,,,,,,1000,1,1,,,
,,,8,,BeetleWeakMelee,,,40,,,,,,,,,5,,,,,,,1,,,,,,,,1000,1,1,,,
,,,8,,DragonlingWeakMelee,,,40,,,,,,,,,5,,,,,,,1,,,,,,,,1000,1,1,,,
,,,8,,BeetleWeakDasher,,,40,,,,,,,,,5,,,,,,,1,,,,,,,,1000,1,1,,,
,,,8,,BeetleWeakRanged,,,40,,,,,,,,,5,,,,,,,1,,,,,,,,1000,1,1,,,
,,,8,,DragonlingWeakRanged,,,40,,,,,,,,,5,,,,,,,1,,,,,,,,1000,1,1,,,
,,,8,,DragonlingEscort,,,1,,,,,,,,,5,,,,,,,0,,,,,,,,,,,,,
,,,8,,DragonlingEscort,,,1,,,,,,,,,5,,,,,,,0,,,,,,,,,,,,,
,,,8,,DragonlingEscort,,,1,,,,,,,,,5,,,,,,,0,,,,,,,,,,,,,
,,,8,,DragonlingEscort,,,1,,,,,,,,,5,,,,,,,0,,,,,,,,,,,,,
,,,8,,DragonlingEscort,,,1,,,,,,,,,5,,,,,,,0,,,,,,,,,,,,,
,,,8,,DragonlingEscort,,,1,,,,,,,,,5,,,,,,,0,,,,,,,,,,,,,
,,,8,,DragonlingEscort,,,1,,,,,,,,,5,,,,,,,0,,,,,,,,,,,,,
,,,8,,DragonlingEscort,,,1,,,,,,,,,5,,,,,,,0,,,,,,,,,,,,,
,,,8,,DragonlingEscort,,,1,,,,,,,,,5,,,,,,,0,,,,,,,,,,,,,
,,,8,,DragonlingEscort,,,1,,,,,,,,,5,,,,,,,0,,,,,,,,,,,,,
,,,8,,DragonlingEscort,,,1,,,,,,,,,5,,,,,,,0,,,,,,,,,,,,,
,,,8,,DragonlingEscort,,,1,,,,,,,,,5,,,,,,,0,,,,,,,,,,,,,
,,,8,,DragonlingEscort,,,1,,,,,,,,,5,,,,,,,0,,,,,,,,,,,,,
,,,8,,DragonlingEscort,,,1,,,,,,,,,5,,,,,,,0,,,,,,,,,,,,,
,,,8,,DragonlingEscort,,,1,,,,,,,,,5,,,,,,,0,,,,,,,,,,,,,
,,,8,,DragonlingEscort,,,1,,,,,,,,,5,,,,,,,0,,,,,,,,,,,,,
,,,8,,DragonlingEscort,,,1,,,,,,,,,5,,,,,,,0,,,,,,,,,,,,,
,,,8,,DragonlingEscort,,,1,,,,,,,,,5,,,,,,,0,,,,,,,,,,,,,
,,,8,,DragonlingEscort,,,1,,,,,,,,,5,,,,,,,0,,,,,,,,,,,,,
CH2_DG_05_ARENA_6,sc/editor.sc#zone_21,100,8,-1,BeetleWeakMeleeSmall,,,40,,,,,,,,,5,,,,,,100,1,,,,,,,,1000,1,1,,,
,,,8,,DragonlingWeakMeleeSmall,,,40,,,,,,,,,5,,,,,,,1,,,,,,,,1000,1,1,,,
,,,8,,CatWeakMeleeSmall,,,40,,,,,,,,,5,,,,,,,1,,,,,,,,1000,1,1,,,
,,,8,,BeetleWeakRangedSmall,,,40,,,,,,,,,5,,,,,,,1,,,,,,,,1000,1,1,,,
,,,8,,DragonlingWeakRangedSmall,,,40,,,,,,,,,5,,,,,,,1,,,,,,,,1000,1,1,,,
,,,8,,CatWeakRangedSmall,,,40,,,,,,,,,5,,,,,,,1,,,,,,,,1000,1,1,,,
,,,8,,BeetleWeakMelee,,,40,,,,,,,,,5,,,,,,,1,,,,,,,,1000,1,1,,,
,,,8,,DragonlingWeakMelee,,,40,,,,,,,,,5,,,,,,,1,,,,,,,,1000,1,1,,,
,,,8,,BeetleWeakDasher,,,40,,,,,,,,,5,,,,,,,1,,,,,,,,1000,1,1,,,
,,,8,,BeetleWeakRanged,,,40,,,,,,,,,5,,,,,,,1,,,,,,,,1000,1,1,,,
,,,8,,DragonlingWeakRanged,,,40,,,,,,,,,5,,,,,,,1,,,,,,,,1000,1,1,,,
,,,8,,DragonlingStrongSlammer,,,35,,,,,,,,,5,,,,,,,1,,,,,,,,,,,,,
,,,8,,BeetleStrongKnight,,,35,,,,,,,,,5,,,,,,,1,,,,,,,,,,,,,
,,,8,,CatWeakMelee,,,35,,,,,,,,,5,,,,,,,1,,,,,,,,,,,,,
,,,8,,DragonlingStrongHealer,,,35,,,,,,,,,5,,,,,,,1,,,,,,,,,,,,,
,,,8,,CatWeakRanged,,,35,,,,,,,,,5,,,,,,,1,,,,,,,,,,,,,
,,,8,,BeetleStrongRanged,,,35,,,,,,,,,5,,,,,,,1,,,,,,,,,,,,,
,,,8,,DragonlingStrongCharger,,,35,,,,,,,,,5,,,,,,,1,,,,,,,,,,,,,
,,,8,,CatStrongMelee2,,,35,,,,,,,,,5,,,,,,,1,,,,,,,,,,,,,
,,,8,,DragonlingStrongWhelp,,,35,,,,,,,,,5,,,,,,,1,,,,,,,,,,,,,
,,,8,,BeetleStrongMelee,,,35,,,,,,,,,5,,,,,,,1,,,,,,,,,,,,,
,,,8,,DragonlingStrongMelee,,,35,,,,,,,,,5,,,,,,,1,,,,,,,,,,,,,
,,,8,,CatStrongSupport,,,35,,,,,,,,,5,,,,,,,1,,,,,,,,,,,,,
,,,8,,DragonlingStrongJumper,,,35,,,,,,,,,5,,,,,,,1,,,,,,,,,,,,,
,,,8,,BeetleStrongBuffer,,,35,,,,,,,,,5,,,,,,,1,,,,,,,,,,,,,
,,,8,,DragonlingStrongSniper,,,35,,,,,,,,,5,,,,,,,1,,,,,,,,,,,,,
,,,8,,DragonlingStrongChargerV2,,,35,,,,,,,,,5,,,,,,,1,,,,,,,,,,,,,
,,,8,,BeetleStrongSummoner,,,35,,,,,,,,,5,,,,,,,1,,,,,,,,,,,,,
,,,8,,DragonlingStrongJumperV2,,,35,,,,,,,,,5,,,,,,,1,,,,,,,,,,,,,
,,,8,,BeetleStrongMeleeV2,,,35,,,,,,,,,5,,,,,,,1,,,,,,,,,,,,,
CH2_DG_05_ARENA_BOSS,sc/editor.sc#zone_21,100,8,-1,DragonlingEscort,,,1,,,,,,,,,5,,,,,,100,0,,,,,,,,1000,1,1,,,
,,,8,,DragonlingEscort,,,1,,,,,,,,,5,,,,,,,0,,,,,,,,1000,1,1,,,
,,,8,,DragonlingEscort,,,1,,,,,,,,,5,,,,,,,0,,,,,,,,,,,,,
,,,8,,DragonlingEscort,,,1,,,,,,,,,5,,,,,,,0,,,,,,,,,,,,,
,,,8,,DragonlingEscort,,,1,,,,,,,,,5,,,,,,,0,,,,,,,,1000,1,1,,,
,,,8,,DragonlingEscort,,,1,,,,,,,,,5,,,,,,,0,,,,,,,,1000,1,1,,,
,,,8,,DragonlingEscort,,,1,,,,,,,,,5,,,,,,,0,,,,,,,,,,,,,
,,,8,,DragonlingEscort,,,1,,,,,,,,,5,,,,,,,0,,,,,,,,1000,2,2,,,
,,,8,,DragonlingEscort,,,1,,,,,,,,,5,,,,,,,0,,,,,,,,1000,1,1,,,
,,,8,,DragonlingDungeonBoss2Open,,,35,,,,,,,,,5,,,,,,,1,,,,,,,,,,,,,
,,,8,,DragonlingEscort,,,1,,,,,,,,,5,,,,,,,0,,,,,,,,1000,1,1,,,
,,,8,,DragonlingEscort,,,1,,,,,,,,,5,,,,,,,0,,,,,,,,,,,,,
,,,8,,DragonlingEscort,,,1,,,,,,,,,5,,,,,,,0,,,,,,,,,,,,,
,,,8,,DragonlingEscort,,,1,,,,,,,,,5,,,,,,,0,,,,,,,,1000,1,1,,,
,,,8,,DragonlingEscort,,,1,,,,,,,,,5,,,,,,,0,,,,,,,,1000,1,1,,,
,,,8,,DragonlingEscort,,,1,,,,,,,,,5,,,,,,,0,,,,,,,,,,,,,
,,,8,,DragonlingEscort,,,1,,,,,,,,,5,,,,,,,0,,,,,,,,1000,2,2,,,
,,,8,,DragonlingEscort,,,1,,,,,,,,,5,,,,,,,0,,,,,,,,1000,1,1,,,
,,,8,,DragonlingEscort,,,1,,,,,,,,,5,,,,,,,0,,,,,,,,1000,1,1,,,
,,,8,,CatBossFishermanOpen,,,35,,,,,,,,,5,,,,,,,1,,,,,,,,,,,,,
,,,8,,DragonlingEscort,,,1,,,,,,,,,5,,,,,,,0,,,,,,,,1000,1,1,,,
,,,8,,DragonlingEscort,,,1,,,,,,,,,5,,,,,,,0,,,,,,,,,,,,,
,,,8,,DragonlingEscort,,,1,,,,,,,,,5,,,,,,,0,,,,,,,,,,,,,
,,,8,,DragonlingEscort,,,1,,,,,,,,,5,,,,,,,0,,,,,,,,1000,1,1,,,
,,,8,,DragonlingEscort,,,1,,,,,,,,,5,,,,,,,0,,,,,,,,1000,1,1,,,
,,,8,,DragonlingEscort,,,1,,,,,,,,,5,,,,,,,0,,,,,,,,,,,,,
,,,8,,DragonlingEscort,,,1,,,,,,,,,5,,,,,,,0,,,,,,,,1000,2,2,,,
,,,8,,DragonlingEscort,,,1,,,,,,,,,5,,,,,,,0,,,,,,,,1000,1,1,,,
,,,8,,DragonlingEscort,,,1,,,,,,,,,5,,,,,,,0,,,,,,,,1000,1,1,,,
,,,8,,DragonlingBossPlantOpen,,,35,,,,,,,,,5,,,,,,,1,,,,,,,,,,,,,
CH1_DG_DEEP_GORGE_WeakMelee,sc/editor.sc#zone_21,100,,300,DragonlingStrongWhelp,,,15,,,,,,,,,5,,,,,,100,1,,,,,,,,,,,4,10,10
CH1_DG_DEEP_GORGE_WeakRanged,sc/editor.sc#zone_21,100,,300,DragonlingStrongJumperV2,,,15,,,,,,,,,5,,,,,,100,1,,,,,,,,,,,4,10,10
CH1_DG_DEEP_GORGE_Healer,sc/editor.sc#zone_4,100,,300,DragonlingStrongJumperV2,,,15,,,,,,,,,5,,,,,,100,1,,,,,,,,,,,4,10,10
CH1_DG_DEEP_GORGE_Boomer,sc/editor.sc#zone_3,30,,300,DragonlingStrongCharger,,,18,,,,1000,A,,,,5,,,,,,100,1,,,,,,,,,,,,10,10
CH1_DG_DEEP_GORGE_Charger,sc/editor.sc#zone_3,100,,300,DragonlingStrongCharger,,,18,,,,,,,,,5,,,,,,100,1,,,,,,,,,,,,,
CH1_DG_DEEP_GORGE_Ambush_Cliff,sc/editor.sc#zone_21,50,,300,DragonlingStrongMelee,,,15,,,,,,,TRUE,,8,2,,,,,100,1,,,,,,,,,,,4,10,10
CH1_DG_DEEP_GORGE_Boss,sc/editor.sc#zone_21,100,,300,DragonlingBossHard,,,13,,,,,,D,,,5,,,,,,100,1,,,,,,,,,,,4,10,10
CH1_DG_DEEP_GORGE_Boss_Ambush,sc/editor.sc#zone_21,100,30,-1,DragonlingStrongJumperV2,,,15,,,,,,,TRUE,,20,35,,,,,25,1,,,CH1_DG_DEEP_GORGE_Boss,,,,,,,,4,10,10
CH1_DG_COC_DragonlingStrongA,sc/editor.sc#zone_3,50,,300,DragonlingStrongWhelp,,,17,,,,1000,B,,,,5,,,,,,100,1,,,,,,,,,,,,,
CH1_DG_COC_DragonlingStrongB,sc/editor.sc#zone_3,50,,300,DragonlingStrongWhelp,,,17,,,,1000,B,,,,5,,,,,,100,1,,,,,,,,,,,,,
CH1_DG_COC_DragonlingStrongChargerHard,sc/editor.sc#zone_3,75,,300,DragonlingStrongCharger,,,20,,,,,,,,,5,,,,,,100,1,,,,,,,,,,,4,10,10
CH1_DG_COC_DragonlingBossMediumHard,sc/editor.sc#zone_21,100,,300,DragonlingBossSpirit,,,13,,,,,,D,,,5,,,,,,100,1,,,,,,,,,,,4,10,10
CH1_DG_COC_DragonlingWeak,sc/editor.sc#zone_21,25,,300,DragonlingStrongJumperV2,,,17,,,,,,,,,5,,,,,,100,1,,,,,,,,,,,4,10,10
CH1_DG_COC_VaultAmbush,sc/editor.sc#zone_21,25,5,15,DragonlingStrongJumperV2,,,17,,,,,,,TRUE,,25,20,20,,,,100,1,,,CH1_DG_COC_DragonlingBossMediumHard,,,,,,,,4,10,10
CH1_DG_BREEDING_Boss_Mama,sc/editor.sc#zone_18,100,,300,DragonlingRaidBoss1,,,20,,,,,,,,,5,,,,,,100,1,,,,,,,,,,,1,10,10
CH1_DG_CANYON_Charger,sc/editor.sc#zone_18,100,,300,DragonlingStrongWhelp,,,27,,,,,,,,,5,,,,,,100,1,,,,,,,,,,,1,10,10
CH1_DG_CANYON_JumperLarge,sc/editor.sc#zone_2,100,,300,DragonlingStrongJumperV2,,,27,,,,,,,,,5,,,,,,100,1,,,,,,,,,,,1,10,10
CH1_DG_CANYON_ChargerBoomer_Patrol,sc/editor.sc#zone_2,50,,300,DragonlingStrongCharger,,,32,,,,1000,B,,,,5,,,,,,100,1,,,,,,,,,,,1,10,10
CH1_DG_CANYON_Ambush,sc/editor.sc#zone_21,15,,300,DragonlingStrongMelee,,,27,,,,,,,TRUE,,5,,,,,,100,1,TRUE,,,,,,,,,,4,10,10
CH1_DG_CANYON_Boss_1,sc/editor.sc#zone_18,100,,300,DragonlingBossCharger,,,23,,,,,,D,,,5,,,,,,100,1,,,,,,,,,,,1,10,10
CH1_DG_CANYON_Boss_3,sc/editor.sc#zone_18,100,,300,DragonlingStrongCharger,,,32,,,,,,,,,5,,,,,,100,1,,,,,,,,,,,1,10,10
CH1_DG_CANYON_Overlord_Ambush2,sc/editor.sc#zone_21,25,5,300,DragonlingStrongCharger,,,32,,,,,,,TRUE,,30,60,,,,,100,1,TRUE,,CH1_DG_CANYON_Boss_1,,,,,,,,4,10,10
CH1_DG_ARENA_ROOFTOP_1,sc/editor.sc#zone_21,100,5,0,BeetleWeakDasher,,,25,,,,,,,,,5,,,,,,100,1,,,,,,,,,,,,,
,,,120,,DragonlingEscort,,,1,,,,,,,,,5,,,,,,,0,,,,,,,,,,,,,
,,,120,,DragonlingEscort,,,1,,,,,,,,,5,,,,,,,0,,,,,,,,,,,,,
,,,120,,DragonlingEscort,,,1,,,,,,,,,5,,,,,,,0,,,,,,,,,,,,,
,,,120,,DragonlingStrongWhelp,,,25,,,,,,,,,5,,,,,,,1,,,,,,,,,,,,,
,,,120,,DragonlingEscort,,,1,,,,,,,,,5,,,,,,,0,,,,,,,,,,,,,
,,,120,,DragonlingEscort,,,1,,,,,,,,,5,,,,,,,0,,,,,,,,,,,,,
,,,120,,DragonlingEscort,,,1,,,,,,,,,5,,,,,,,0,,,,,,,,,,,,,
CH1_DG_ARENA_ROOFTOP_2,sc/editor.sc#zone_21,100,5,0,BeetleWeakDasher,,,25,,,,,,,,,5,,,,,,100,1,,,,,,,,,,,,,
,,,120,,DragonlingEscort,,,1,,,,,,,,,5,,,,,,,0,,,,,,,,,,,,,
,,,120,,DragonlingEscort,,,1,,,,,,,,,5,,,,,,,0,,,,,,,,,,,,,
,,,120,,DragonlingEscort,,,1,,,,,,,,,5,,,,,,,0,,,,,,,,,,,,,
,,,120,,DragonlingStrongWhelp,,,25,,,,,,,,,5,,,,,,,1,,,,,,,,,,,,,
,,,120,,DragonlingEscort,,,1,,,,,,,,,5,,,,,,,0,,,,,,,,,,,,,
,,,120,,DragonlingEscort,,,1,,,,,,,,,5,,,,,,,0,,,,,,,,,,,,,
,,,120,,DragonlingEscort,,,1,,,,,,,,,5,,,,,,,0,,,,,,,,,,,,,
CH1_DG_ARENA_ROOFTOP_3,sc/editor.sc#zone_21,100,5,0,DragonlingEscort,,,1,,,,,,,,,5,,,,,,100,0,,,,,,,,,,,,,
,,,120,,DragonlingStrongJumperV2,,,25,,,,,,,,,5,,,,,,,1,,,,,,,,,,,,,
,,,120,,DragonlingEscort,,,1,,,,,,,,,5,,,,,,,0,,,,,,,,,,,,,
,,,120,,DragonlingEscort,,,1,,,,,,,,,5,,,,,,,0,,,,,,,,,,,,,
,,,120,,DragonlingEscort,,,1,,,,,,,,,5,,,,,,,0,,,,,,,,,,,,,
,,,120,,DragonlingEscort,,,1,,,,,,,,,5,,,,,,,0,,,,,,,,,,,,,
,,,120,,DragonlingStrongJumperV2,,,25,,,,,,,,,5,,,,,,,1,,,,,,,,,,,,,
,,,120,,DragonlingEscort,,,1,,,,,,,,,5,,,,,,,0,,,,,,,,,,,,,
CH1_DG_ARENA_ROOFTOP_4,sc/editor.sc#zone_21,100,5,0,DragonlingEscort,,,1,,,,,,,,,5,,,,,,100,0,,,,,,,,,,,,,
,,,120,,DragonlingEscort,,,1,,,,,,,,,5,,,,,,,0,,,,,,,,,,,,,
,,,120,,DragonlingStrongJumperV2,,,25,,,,,,,,,5,,,,,,,1,,,,,,,,,,,,,
,,,120,,DragonlingEscort,,,1,,,,,,,,,5,,,,,,,0,,,,,,,,,,,,,
,,,120,,DragonlingEscort,,,1,,,,,,,,,5,,,,,,,0,,,,,,,,,,,,,
,,,120,,DragonlingEscort,,,1,,,,,,,,,5,,,,,,,0,,,,,,,,,,,,,
,,,120,,DragonlingEscort,,,1,,,,,,,,,5,,,,,,,0,,,,,,,,,,,,,
,,,120,,DragonlingEscort,,,1,,,,,,,,,5,,,,,,,0,,,,,,,,,,,,,
CH1_DG_ARENA_ROOFTOP_5,sc/editor.sc#zone_21,100,5,0,DragonlingEscort,,,1,,,,,,,,,5,,,,,,100,0,,,,,,,,,,,,,
,,,120,,DragonlingEscort,,,1,,,,,,,,,5,,,,,,,0,,,,,,,,,,,,,
,,,120,,BeetleStrongMelee,,,25,,,,,,,,,5,,,,,,,1,,,,,,,,,,,,,
,,,120,,DragonlingStrongMelee,,,25,,,,,,,,,5,,,,,,,1,,,,,,,,,,,,,
,,,120,,DragonlingEscort,,,1,,,,,,,,,5,,,,,,,0,,,,,,,,,,,,,
,,,120,,DragonlingEscort,,,1,,,,,,,,,5,,,,,,,0,,,,,,,,,,,,,
